ID,RedZone,Down,ToGo,StartYard,Formation,EPA,IsPass,IsRush,PasserStrength,RusherStrength,BlockerStrength,DefenderStrength
243,0,3,10,75,0-0,1.988958,1,0,0.0190038838273121,0.018792220722105013,0.03571259919820818,0.02793066002241173
244,0,1,10,78,4-3,-0.681171,1,0,0.009871877969661443,0.0063080492434761755,0.03125490275039802,0.029824053387295525
245,0,2,10,78,4-3,-1.116167,1,0,0.009871877969661443,0.0063080492434761755,0.03125490275039802,0.029824053387295525
246,0,3,15,83,0-0,-0.534915,1,0,0.009871877969661443,0.0063080492434761755,0.03125490275039802,0.03269054333481944
247,0,1,10,65,3-4,0.562943,0,1,0.030967027012518366,0.01977654090575792,0.03549909671984428,0.03986625740944688
248,0,1,10,54,4-3,-0.278436,1,0,0.030967027012518366,0.01977654090575792,0.03102991923930809,0.02581487455002314
249,0,2,8,52,3-4,-0.035746,0,1,0.030967027012518366,0.01977654090575792,0.03549909671984428,0.03986625740944688
250,0,3,3,47,3-4,0.983382,0,1,0.030967027012518366,0.01977654090575792,0.03549909671984428,0.03986625740944688
251,0,1,10,43,3-4,0.099016,1,0,0.030967027012518366,0.01977654090575792,0.03102991923930809,0.014723566956335707
252,0,2,4,37,4-3,-0.387213,0,1,0.030967027012518366,0.01977654090575792,0.03549909671984428,0.03986625740944688
253,0,3,3,36,3-4,-0.986286,1,0,0.030967027012518366,0.01977654090575792,0.03102991923930809,0.02581487455002314
254,0,4,3,36,3-4,-3.360388,1,0,0.030967027012518366,0.01977654090575792,0.03102991923930809,0.027341087475660844
255,0,1,10,64,4-3,-0.025193,0,1,0.009871877969661443,0.0063080492434761755,0.036718727402598135,0.034664007556568274
256,0,2,16,70,4-3,-0.753083,0,1,0.009871877969661443,0.0063080492434761755,0.036718727402598135,0.034664007556568274
257,0,3,13,67,0-0,-0.711094,0,1,0.009871877969661443,0.0063080492434761755,0.036718727402598135,0.04152052274242365
258,0,1,20,75,3-4,-0.599333,0,1,0.030967027012518366,0.01977654090575792,0.03549909671984428,0.02750921731880926
259,0,2,20,75,3-4,0.712603,1,0,0.030967027012518366,0.01977654090575792,0.03102991923930809,0.023591328389584304
261,0,2,8,53,3-4,-0.236384,0,1,0.030967027012518366,0.01977654090575792,0.03549909671984428,0.010808375445007434
262,0,3,4,49,3-4,1.228406,0,1,0.030967027012518366,0.01977654090575792,0.03549909671984428,0.029186396369906987
263,0,1,10,43,3-4,-0.306005,1,0,0.030967027012518366,0.01977654090575792,0.03102991923930809,0.009414508013058202
264,0,2,8,41,4-3,-0.865779,1,0,0.030967027012518366,0.01977654090575792,0.03102991923930809,0.023287072343635282
265,0,3,8,41,3-4,-1.276248,1,0,0.030967027012518366,0.01977654090575792,0.03102991923930809,0.03426834836264257
266,0,1,10,95,4-3,0.019605,1,0,0.009871877969661443,0.0063080492434761755,0.03125490275039802,0.030696891281299734
267,0,2,5,90,4-3,-0.653097,1,0,0.009871877969661443,0.0063080492434761755,0.03125490275039802,0.030696891281299734
268,0,1,10,80,4-3,-0.358351,1,0,0.009871877969661443,0.0063080492434761755,0.03125490275039802,0.029824053387295525
269,0,2,7,77,4-3,-0.682291,1,0,0.009871877969661443,0.0063080492434761755,0.03125490275039802,0.029824053387295525
270,0,1,10,56,3-4,-0.23234,0,1,0.030967027012518366,0.01977654090575792,0.03549909671984428,0.027115002291725573
271,0,2,8,54,3-4,-0.772024,1,0,0.030967027012518366,0.01977654090575792,0.03102991923930809,0.011257569646023705
272,0,3,8,54,0-0,-1.508365,1,0,0.030967027012518366,0.01977654090575792,0.03102991923930809,0.0315885785190045
273,0,1,10,92,4-3,0.443692,1,0,0.009871877969661443,0.0063080492434761755,0.03125490275039802,0.028573211189171253
274,0,2,2,84,4-3,0.089838,0,1,0.009871877969661443,0.0063080492434761755,0.036718727402598135,0.027568775713769395
275,0,1,10,80,4-3,-0.682848,1,0,0.009871877969661443,0.0063080492434761755,0.03125490275039802,0.028573211189171253
276,0,2,10,80,4-3,-0.623589,1,0,0.009871877969661443,0.0063080492434761755,0.03125490275039802,0.028573211189171253
277,0,3,10,80,0-0,-2.409638,1,0,0.009871877969661443,0.0063080492434761755,0.03125490275039802,0.028197428867347985
279,0,2,8,40,3-4,0.069285,0,1,0.030967027012518366,0.01977654090575792,0.03549909671984428,0.03211881941716351
280,1,1,1,1,0-0,0.4039,1,0,0.030967027012518366,0.01977654090575792,0.03102991923930809,0.020932015494582127
281,0,1,10,75,4-3,-1.010244,1,0,0.009871877969661443,0.0063080492434761755,0.03125490275039802,0.015003423658241245
282,0,2,19,84,4-3,-0.896312,1,0,0.009871877969661443,0.0063080492434761755,0.03125490275039802,0.015003423658241245
283,0,3,19,84,0-0,-0.389098,1,0,0.009871877969661443,0.0063080492434761755,0.03125490275039802,0.03269054333481944
284,0,1,10,78,3-4,-0.915392,1,0,0.030967027012518366,0.01977654090575792,0.03102991923930809,0.012247762982003486
285,0,2,19,87,4-3,-0.202102,1,0,0.030967027012518366,0.01977654090575792,0.03102991923930809,0.026299589676496572
286,0,3,9,77,3-4,2.024375,1,0,0.030967027012518366,0.01977654090575792,0.03102991923930809,0.033296429371205166
287,0,1,10,62,3-4,0.473661,0,1,0.030967027012518366,0.01977654090575792,0.03549909671984428,0.04063042999496165
288,0,2,2,54,3-4,-0.550113,1,0,0.030967027012518366,0.01977654090575792,0.03102991923930809,0.023286904001167695
289,0,3,2,54,3-4,1.869079,0,1,0.030967027012518366,0.01977654090575792,0.03549909671984428,0.0338571488497046
290,0,1,10,29,3-4,0.03038,0,1,0.030967027012518366,0.01977654090575792,0.03549909671984428,0.02217538947066191
291,0,2,5,24,3-4,2.339257,0,1,0.030967027012518366,0.01977654090575792,0.03549909671984428,0.015978014618667866
292,0,1,10,75,4-3,-0.654398,1,0,0.009871877969661443,0.0063080492434761755,0.03125490275039802,0.028089727858290534
293,0,2,10,75,3-4,0.219162,1,0,0.009871877969661443,0.0063080492434761755,0.03125490275039802,0.028089727858290534
294,0,3,3,68,4-3,1.737345,1,0,0.009871877969661443,0.0063080492434761755,0.03125490275039802,0.029824053387295525
295,0,1,10,52,4-3,3.232964,1,0,0.009871877969661443,0.0063080492434761755,0.03125490275039802,0.020455542519840712
296,1,1,2,2,4-3,-0.190367,1,0,0.009871877969661443,0.0063080492434761755,0.03125490275039802,0.01630416638517515
297,1,2,1,1,0-0,0.6375,0,1,0.009871877969661443,0.0063080492434761755,0.036718727402598135,0.03243453646407457
298,0,1,10,60,3-4,-0.502392,1,0,0.030967027012518366,0.01977654090575792,0.03102991923930809,0.027534319498257288
299,0,2,10,60,4-3,-0.517012,0,1,0.030967027012518366,0.01977654090575792,0.03549909671984428,0.03986625740944688
300,0,1,10,24,4-3,0.109399,0,1,0.030967027012518366,0.01977654090575792,0.03549909671984428,0.03986625740944688
301,1,2,4,18,4-3,0.402644,0,1,0.030967027012518366,0.01977654090575792,0.03549909671984428,0.034949903669397556
302,1,1,9,9,4-3,-0.272719,1,0,0.030967027012518366,0.01977654090575792,0.03102991923930809,0.02581466412193865
303,1,2,9,9,4-3,-0.532451,0,1,0.030967027012518366,0.01977654090575792,0.03549909671984428,0.03288299200267829
304,1,3,8,8,3-4,-0.869093,1,0,0.030967027012518366,0.01977654090575792,0.03102991923930809,0.020505605178661148
305,0,1,10,75,4-3,-0.654398,1,0,0.009871877969661443,0.0063080492434761755,0.03125490275039802,0.03269054333481944
306,0,2,10,75,0-0,-0.778185,0,1,0.009871877969661443,0.0063080492434761755,0.036718727402598135,0.0353356478890075
307,0,1,10,74,3-4,-0.602348,1,0,0.030967027012518366,0.01977654090575792,0.03102991923930809,0.02581487455002314
308,0,2,10,74,3-4,-0.344598,0,1,0.030967027012518366,0.01977654090575792,0.03549909671984428,0.03986625740944688
309,0,3,7,71,3-4,1.683058,1,0,0.030967027012518366,0.01977654090575792,0.03102991923930809,0.033296429371205166
310,0,1,10,61,3-4,0.081347,0,1,0.030967027012518366,0.01977654090575792,0.03549909671984428,0.03986625740944688
311,0,2,5,56,3-4,-0.155414,0,1,0.030967027012518366,0.01977654090575792,0.03549909671984428,0.01587523717842505
312,0,3,2,53,3-4,-1.04218,1,0,0.030967027012518366,0.01977654090575792,0.03102991923930809,0.01876989422088598
313,0,4,1,52,3-4,1.775283,0,1,0.030967027012518366,0.01977654090575792,0.03549909671984428,0.027668443151954478
314,0,1,10,50,3-4,0.723088,0,1,0.030967027012518366,0.01977654090575792,0.03549909671984428,0.027668443151954478
315,0,1,10,35,3-4,1.201164,0,1,0.030967027012518366,0.01977654090575792,0.03549909671984428,0.015700276254400812
316,1,1,10,15,3-4,-0.124267,0,1,0.030967027012518366,0.01977654090575792,0.03549909671984428,0.030135659652602523
317,1,2,11,16,3-4,-0.500637,0,1,0.030967027012518366,0.01977654090575792,0.03549909671984428,0.03986625740944688
318,1,3,11,16,3-4,-0.684129,1,0,0.030967027012518366,0.01977654090575792,0.03102991923930809,0.02581487455002314
319,0,1,10,82,4-3,-0.221572,0,1,0.009871877969661443,0.0063080492434761755,0.036718727402598135,0.034664007556568274
320,0,1,10,72,4-3,-0.056364,0,1,0.009871877969661443,0.0063080492434761755,0.036718727402598135,0.034664007556568274
321,0,2,6,68,4-3,-1.573961,1,0,0.009871877969661443,0.0063080492434761755,0.03125490275039802,0.029824053387295525
322,0,3,12,74,0-0,-1.097853,1,0,0.009871877969661443,0.0063080492434761755,0.03125490275039802,0.03592411588591207
323,0,1,10,67,4-3,-0.413244,0,1,0.030967027012518366,0.01977654090575792,0.03549909671984428,0.03211881941716351
324,0,2,9,66,3-4,-0.868978,1,0,0.030967027012518366,0.01977654090575792,0.03102991923930809,0.017328253669206158
325,0,3,9,66,0-0,-0.414422,1,0,0.030967027012518366,0.01977654090575792,0.03102991923930809,0.02581466412193865
326,0,1,10,75,4-3,0.587494,0,1,0.009871877969661443,0.0063080492434761755,0.036718727402598135,0.01488785151111047
327,0,2,3,68,4-3,-0.871311,0,1,0.009871877969661443,0.0063080492434761755,0.036718727402598135,0.01488785151111047
328,0,3,2,67,4-3,0.990912,1,0,0.009871877969661443,0.0063080492434761755,0.03125490275039802,0.030696891281299734
329,0,1,10,64,4-3,1.493745,0,1,0.009871877969661443,0.0063080492434761755,0.036718727402598135,0.022230014707089372
330,0,1,10,36,4-3,-0.523144,1,0,0.009871877969661443,0.0063080492434761755,0.03125490275039802,0.028089727858290534
331,0,2,10,36,4-3,-0.155053,0,1,0.009871877969661443,0.0063080492434761755,0.036718727402598135,0.022230014707089372
332,0,3,7,33,0-0,1.478494,0,1,0.009871877969661443,0.0063080492434761755,0.036718727402598135,0.03654921616033926
333,0,1,10,24,4-3,0.639986,1,0,0.009871877969661443,0.0063080492434761755,0.03125490275039802,0.029824053387295525
334,1,1,10,12,4-3,0.027372,0,1,0.009871877969661443,0.0063080492434761755,0.036718727402598135,0.017486323703567227
335,1,2,5,7,4-3,-0.659549,1,0,0.009871877969661443,0.0063080492434761755,0.03125490275039802,0.013133656379564264
337,0,1,10,75,3-4,-0.359615,0,1,0.030967027012518366,0.01977654090575792,0.03549909671984428,0.03938038032045957
339,0,3,4,69,3-4,2.003729,1,0,0.030967027012518366,0.01977654090575792,0.03102991923930809,0.03157446339388464
340,0,1,10,50,3-4,0.773845,0,1,0.030967027012518366,0.01977654090575792,0.03549909671984428,0.020997165073903302
341,0,1,10,34,3-4,0.483062,0,1,0.030967027012518366,0.01977654090575792,0.03549909671984428,0.020997165073903302
342,0,2,1,25,3-4,0.161033,0,1,0.030967027012518366,0.01977654090575792,0.03549909671984428,0.04018247991004747
343,0,1,10,23,3-4,-0.055825,0,1,0.030967027012518366,0.01977654090575792,0.03549909671984428,0.02644541142334855
344,1,2,6,19,3-4,-0.271706,0,1,0.030967027012518366,0.01977654090575792,0.03549909671984428,0.03884073666916929
345,1,3,4,17,3-4,-1.036115,0,1,0.030967027012518366,0.01977654090575792,0.03549909671984428,0.03884073666916929
346,0,1,10,75,4-3,4.982206,1,0,0.009871877969661443,0.0063080492434761755,0.03125490275039802,0.029824053387295525
347,0,1,15,80,3-4,0.165932,1,0,0.030967027012518366,0.01977654090575792,0.03102991923930809,0.022584594288529446
348,0,2,7,72,3-4,-0.321889,0,1,0.030967027012518366,0.01977654090575792,0.03549909671984428,0.03938038032045957
349,0,3,4,69,4-3,1.187184,1,0,0.030967027012518366,0.01977654090575792,0.03102991923930809,0.0222136664589463
350,0,1,10,64,3-4,-0.277557,0,1,0.030967027012518366,0.01977654090575792,0.03549909671984428,0.019319986022805574
351,0,1,10,57,3-4,-0.613674,0,1,0.030967027012518366,0.01977654090575792,0.03549909671984428,0.03709306019533557
352,0,2,11,58,3-4,-0.609871,1,0,0.030967027012518366,0.01977654090575792,0.03102991923930809,0.02581466412193865
353,0,3,9,56,3-4,-1.4298,1,0,0.030967027012518366,0.01977654090575792,0.03102991923930809,0.018118988131882976
354,0,1,10,80,4-3,1.423258,1,0,0.009871877969661443,0.0063080492434761755,0.03125490275039802,0.029824053387295525
355,0,1,10,54,4-3,-0.080687,0,1,0.009871877969661443,0.0063080492434761755,0.036718727402598135,0.034664007556568274
356,1,1,10,14,3-4,-0.526721,0,1,0.009871877969661443,0.0063080492434761755,0.036718727402598135,0.034664007556568274
357,1,2,11,15,4-3,-0.575694,0,1,0.009871877969661443,0.0063080492434761755,0.036718727402598135,0.030862821246356732
358,1,3,11,15,4-3,-0.79674,0,1,0.009871877969661443,0.0063080492434761755,0.036718727402598135,0.040669834204099385
359,0,1,10,60,3-4,-0.794363,1,0,0.030967027012518366,0.01977654090575792,0.03102991923930809,0.021213045596150212
360,0,2,12,62,3-4,1.485008,1,0,0.030967027012518366,0.01977654090575792,0.03102991923930809,0.021213045596150212
362,0,2,10,49,4-3,0.804673,1,0,0.030967027012518366,0.01977654090575792,0.03102991923930809,0.028584983852667577
364,0,1,10,75,0-0,-0.517927,1,0,0.009871877969661443,0.0063080492434761755,0.03125490275039802,0.042059054202274244
365,0,1,10,77,4-3,-0.678626,1,0,0.007066130927046504,0.022579667840709763,0.02812897607704108,0.028389938164667238
366,0,2,10,77,4-3,-0.343411,0,1,0.007066130927046504,0.022579667840709763,0.042331760004245836,0.025047978005124833
367,0,3,7,74,4-3,-1.461673,1,0,0.007066130927046504,0.022579667840709763,0.02812897607704108,0.028389938164667238
368,0,1,10,57,4-3,0.272324,0,1,0.033768230363296674,0.004152216293890966,0.03717675303231835,0.009007087150789532
369,0,2,8,55,4-3,0.147807,1,0,0.033768230363296674,0.004152216293890966,0.027560184935519268,0.00943040092199674
370,0,3,2,49,4-3,0.742637,0,1,0.033768230363296674,0.004152216293890966,0.03717675303231835,0.016586904541788617
371,0,1,10,47,4-3,1.675784,1,0,0.033768230363296674,0.004152216293890966,0.027560184935519268,0.00943040092199674
372,1,1,10,16,4-3,-4.728421,0,1,0.033768230363296674,0.004152216293890966,0.03717675303231835,0.009007087150789532
373,0,1,10,88,4-3,-0.133589,0,1,0.007066130927046504,0.022579667840709763,0.042331760004245836,0.025047978005124833
374,0,2,7,85,4-3,-0.635658,0,1,0.007066130927046504,0.022579667840709763,0.042331760004245836,0.025047978005124833
375,0,3,6,84,4-3,1.94594,1,0,0.007066130927046504,0.022579667840709763,0.02812897607704108,0.036974884936752155
376,0,1,10,68,4-3,-0.544702,1,0,0.007066130927046504,0.022579667840709763,0.02812897607704108,0.030806912837476788
377,0,2,10,68,4-3,-0.503357,0,1,0.007066130927046504,0.022579667840709763,0.042331760004245836,0.027787530170601808
378,0,3,7,65,3-4,-3.117626,1,0,0.007066130927046504,0.022579667840709763,0.02812897607704108,0.03637103243488072
379,0,1,10,48,4-3,0.756329,0,1,0.033768230363296674,0.004152216293890966,0.03717675303231835,0.015031577147773822
380,0,1,10,32,4-3,-0.499137,1,0,0.033768230363296674,0.004152216293890966,0.027560184935519268,0.014580113722883722
381,0,2,10,32,4-3,-0.191899,0,1,0.033768230363296674,0.004152216293890966,0.03717675303231835,0.020591519720645938
382,0,3,7,29,4-3,-2.30817,1,0,0.033768230363296674,0.004152216293890966,0.027560184935519268,0.008737409956587115
383,0,1,10,92,4-3,0.443692,0,1,0.007066130927046504,0.022579667840709763,0.042331760004245836,0.019130412926469727
384,0,1,10,70,4-3,-0.851431,1,0,0.007066130927046504,0.022579667840709763,0.02812897607704108,0.020279334047816774
385,0,2,12,72,4-3,-0.28457,0,1,0.007066130927046504,0.022579667840709763,0.042331760004245836,0.033204244221813325
386,0,3,8,68,4-3,-1.6174,1,0,0.007066130927046504,0.022579667840709763,0.02812897607704108,0.03637103243488072
387,0,1,10,64,4-3,-0.277557,0,1,0.033768230363296674,0.004152216293890966,0.03717675303231835,0.01185974400176015
388,0,2,8,62,4-3,-0.004056,0,1,0.033768230363296674,0.004152216293890966,0.03717675303231835,0.01185974400176015
389,0,3,3,57,4-3,-1.516363,1,0,0.033768230363296674,0.004152216293890966,0.027560184935519268,0.012184825543254764
390,0,1,10,94,4-3,-0.336924,0,1,0.007066130927046504,0.022579667840709763,0.042331760004245836,0.0280662677186152
391,0,2,8,92,4-3,-0.716858,0,1,0.007066130927046504,0.022579667840709763,0.042331760004245836,0.0280662677186152
392,0,3,7,91,4-3,-1.097745,0,1,0.007066130927046504,0.022579667840709763,0.042331760004245836,0.018281551998424142
393,0,1,10,52,4-3,0.184885,0,1,0.033768230363296674,0.004152216293890966,0.03717675303231835,0.009007087150789532
394,0,2,4,46,4-3,1.245236,1,0,0.033768230363296674,0.004152216293890966,0.027560184935519268,0.00943040092199674
395,0,1,10,26,4-3,0.650983,0,1,0.033768230363296674,0.004152216293890966,0.03717675303231835,0.009007087150789532
396,1,1,10,15,4-3,-0.395275,0,1,0.033768230363296674,0.004152216293890966,0.03717675303231835,0.009007087150789532
397,1,2,9,14,4-3,0.277689,0,1,0.033768230363296674,0.004152216293890966,0.03717675303231835,0.009007087150789532
398,1,1,4,4,4-3,-0.583505,0,1,0.033768230363296674,0.004152216293890966,0.03717675303231835,0.013776353069133043
399,1,2,6,6,4-3,1.483157,0,1,0.033768230363296674,0.004152216293890966,0.03717675303231835,0.009007087150789532
400,0,1,10,75,4-3,-0.916735,0,1,0.007066130927046504,0.022579667840709763,0.042331760004245836,0.01885167537845633
401,0,2,12,77,4-3,-0.648944,1,0,0.007066130927046504,0.022579667840709763,0.02812897607704108,0.020597624265353134
402,0,3,12,77,4-3,-0.729975,1,0,0.007066130927046504,0.022579667840709763,0.02812897607704108,0.028389938164667238
403,0,1,10,76,4-3,0.133406,0,1,0.033768230363296674,0.004152216293890966,0.03717675303231835,0.018597398211487093
404,0,2,5,71,4-3,-0.524,0,1,0.033768230363296674,0.004152216293890966,0.03717675303231835,0.018597398211487093
405,0,3,13,79,4-3,2.213119,0,1,0.033768230363296674,0.004152216293890966,0.03717675303231835,0.01087129878049689
406,0,1,10,66,4-3,-0.418294,0,1,0.033768230363296674,0.004152216293890966,0.03717675303231835,0.020164256453632196
407,0,2,9,65,4-3,-0.887907,1,0,0.033768230363296674,0.004152216293890966,0.027560184935519268,0.0170966576877154
408,0,3,9,65,4-3,-0.523551,1,0,0.033768230363296674,0.004152216293890966,0.027560184935519268,0.00943040092199674
410,0,2,2,68,4-3,-0.184953,0,1,0.007066130927046504,0.022579667840709763,0.042331760004245836,0.02236719569163445
411,0,1,5,60,4-3,-0.044192,0,1,0.007066130927046504,0.022579667840709763,0.042331760004245836,0.02236719569163445
412,0,2,4,59,4-3,-0.834133,1,0,0.007066130927046504,0.022579667840709763,0.02812897607704108,0.032280261577681615
413,0,3,4,59,4-3,1.472677,0,1,0.007066130927046504,0.022579667840709763,0.042331760004245836,0.02332426669245517
414,0,1,10,47,4-3,-0.325567,0,1,0.007066130927046504,0.022579667840709763,0.042331760004245836,0.017257929162849555
417,0,2,7,30,4-3,-0.464634,0,1,0.007066130927046504,0.022579667840709763,0.042331760004245836,0.0313112997597296
418,0,3,6,29,4-3,-1.211344,1,0,0.007066130927046504,0.022579667840709763,0.02812897607704108,0.036974884936752155
419,0,1,10,91,4-3,1.403648,0,1,0.033768230363296674,0.004152216293890966,0.03717675303231835,0.009007087150789532
