ID,Pressure,Sack,SnapToThrowTime,Down,ToGo,TotalToGo,Formation,EPA,PasserStrength,BlockerStrength,DefenderStrength
756,1,0,2,3,5,48,4-3,1.266869,0.04642580956145555,0.03127173581383279,0.051786762564134815
757,0,0,2.967,1,10,41,3-4,-0.549523,0.04642580956145555,0.03127173581383279,0.05345788360596679
758,0,0,2.733,2,10,41,3-4,-0.858636,0.04642580956145555,0.03127173581383279,0.041051447962942
760,0,0,2.667,2,5,25,3-4,-0.428001,0.04642580956145555,0.03127173581383279,0.03258736375388189
761,0,0,2.233,3,2,22,3-4,2.672701,0.04642580956145555,0.03127173581383279,0.03258736375388189
775,0,0,1.9,3,2,70,4-3,-1.581949,0.0047349631703156175,0.02302469421656119,0.03272037755899902
777,0,0,2.4,2,10,74,4-3,1.514741,0.011854745019880705,0.031098315205856455,0.018702652611869437
781,0,0,2.6,1,10,46,4-3,-0.494223,0.011854745019880705,0.031098315205856455,0.006723706866983656
783,0,0,2.1,3,7,43,4-3,1.529729,0.011854745019880705,0.031098315205856455,0.016159943973498205
786,0,0,2.8,3,7,32,4-3,-0.61214,0.011854745019880705,0.031098315205856455,0.014294845047162977
787,0,0,1.133,1,10,75,4-3,-0.376269,0.0047349631703156175,0.02302469421656119,0.03272037755899902
789,0,0,3.5,3,5,70,4-3,-1.381249,0.0047349631703156175,0.02302469421656119,0.03576447021525812
790,1,0,2.633,1,10,70,4-3,-0.53192,0.011854745019880705,0.031098315205856455,0.00539445509024975
792,0,0,3.167,1,10,59,4-3,1.118011,0.011854745019880705,0.031098315205856455,0.006723706866983656
801,1,0,4.22,1,10,79,4-3,0.058528,0.0047349631703156175,0.02302469421656119,0.03272037755899902
803,0,0,1.9,3,2,71,4-3,1.043122,0.0047349631703156175,0.02302469421656119,0.02842914894474614
804,1,0,3.267,1,10,66,4-3,0.70179,0.0047349631703156175,0.02302469421656119,0.013941255658921804
805,0,0,3.067,1,10,52,4-3,-0.49679,0.0047349631703156175,0.02302469421656119,0.011141823139565183
810,0,0,3.2,1,10,29,4-3,-0.399584,0.0047349631703156175,0.02302469421656119,0.03049549290873618
812,0,0,2.067,3,8,27,4-3,-1.135277,0.0047349631703156175,0.02302469421656119,0.03576447021525812
817,0,0,3.1,1,10,25,4-3,-0.177608,0.011854745019880705,0.031098315205856455,0.006723706866983656
823,0,0,2.7,1,10,75,4-3,0.138211,0.011854745019880705,0.031098315205856455,0.00875787377768064
825,1,0,3.333,3,2,67,4-3,1.020806,0.011854745019880705,0.031098315205856455,0.006723706866983656
826,0,0,2.433,1,10,62,4-3,-0.12171,0.011854745019880705,0.031098315205856455,0.006723706866983656
827,0,0,2.267,2,2,54,4-3,1.006506,0.011854745019880705,0.031098315205856455,0.011483991295659942
828,0,0,2.167,1,10,34,4-3,-0.076928,0.011854745019880705,0.031098315205856455,0.011483991295659942
829,1,1,2.5,2,6,30,4-3,-1.901562,0.011854745019880705,0.031098315205856455,0.011483991295659942
830,0,0,1.833,3,18,42,3-4,-1.593438,0.011854745019880705,0.031098315205856455,0.011483991295659942
834,0,0,2.867,1,10,75,3-4,1.00664,0.0047349631703156175,0.02302469421656119,0.03576447021525812
835,1,0,2.967,1,10,57,4-3,-0.483668,0.0047349631703156175,0.02302469421656119,0.03576447021525812
840,1,0,3.133,3,10,33,4-3,0.037559,0.0047349631703156175,0.02302469421656119,0.03576447021525812
843,1,0,3.767,1,10,58,4-3,-0.458181,0.011854745019880705,0.031098315205856455,0.00875787377768064
844,0,0,3.3,1,10,48,4-3,-0.509558,0.011854745019880705,0.031098315205856455,0.00875787377768064
849,0,0,2.4,2,5,22,4-3,2.067017,0.0047349631703156175,0.02302469421656119,0.018479433066440436
850,1,0,2.9,1,10,75,4-3,-0.619987,0.011854745019880705,0.031098315205856455,0.013426298014099086
851,0,0,2.6,2,10,75,4-3,-0.628673,0.011854745019880705,0.031098315205856455,0.013426298014099086
852,0,0,3.7,3,10,75,4-3,-0.800597,0.011854745019880705,0.031098315205856455,0.011483991295659942
860,0,0,2.8,2,9,53,4-3,0.085161,0.0047349631703156175,0.02302469421656119,0.019715242877515835
861,0,0,1.867,3,3,47,4-3,0.882644,0.0047349631703156175,0.02302469421656119,0.03576447021525812
862,0,0,1.567,1,10,43,3-4,-0.537914,0.0047349631703156175,0.02302469421656119,0.021444544380819913
863,0,0,1.967,2,10,43,4-3,0.273813,0.0047349631703156175,0.02302469421656119,0.03272037755899902
864,0,0,2.267,3,3,36,4-3,-1.270497,0.0047349631703156175,0.02302469421656119,0.03272037755899902
867,0,0,3.3,1,10,71,4-3,0.830345,0.011854745019880705,0.031098315205856455,0.01032441367797515
869,1,0,3.6,1,10,42,4-3,1.27109,0.011854745019880705,0.031098315205856455,0.013426298014099086
876,1,1,2.9,2,6,71,4-3,-5.097654,0.0047349631703156175,0.02302469421656119,0.02100033961321228
893,0,0,2.1,2,6,56,4-3,-0.708273,0.0047349631703156175,0.02302469421656119,0.03576447021525812
894,0,0,2.3,3,6,56,3-4,-1.809274,0.0047349631703156175,0.02302469421656119,0.027565153329443405
898,0,0,3.167,1,10,77,4-3,0.703965,0.011854745019880705,0.031098315205856455,0.01286712231634638
899,1,0,2.033,1,10,65,4-3,0.417037,0.011854745019880705,0.031098315205856455,0.01286712231634638
900,0,0,3.1,2,3,58,4-3,-0.719935,0.011854745019880705,0.031098315205856455,0.013426298014099086
901,0,0,3.1,3,3,58,4-3,-1.018645,0.011854745019880705,0.031098315205856455,0.011392131103402103
903,1,1,3.5,1,10,60,4-3,-1.078966,0.0047349631703156175,0.02302469421656119,0.03272037755899902
904,1,1,3.167,3,22,72,0-0,-0.424547,0.0047349631703156175,0.02302469421656119,0.03837315420177585
907,1,0,3.967,1,10,59,4-3,-0.481422,0.011854745019880705,0.031098315205856455,0.006723706866983656
908,0,0,2.367,2,10,59,4-3,-1.02308,0.011854745019880705,0.031098315205856455,0.006723706866983656
909,1,0,3.267,3,10,59,3-4,2.273142,0.011854745019880705,0.031098315205856455,0.019748758283968174
911,1,0,2.267,2,13,50,4-3,1.347007,0.011854745019880705,0.031098315205856455,0.01286712231634638
913,1,0,2.4,2,12,37,4-3,1.404788,0.011854745019880705,0.031098315205856455,0.005894204916049401
917,0,0,2.067,1,10,68,4-3,0.764353,0.0047349631703156175,0.02302469421656119,0.03576447021525812
918,0,0,2.133,2,7,65,4-3,0.762217,0.0047349631703156175,0.02302469421656119,0.03576447021525812
919,1,0,3.367,1,10,56,4-3,0.646757,0.0047349631703156175,0.02302469421656119,0.03576447021525812
920,0,0,2.9,2,1,47,4-3,-0.329224,0.0047349631703156175,0.02302469421656119,0.03576447021525812
924,0,0,2.367,1,10,75,3-4,0.956543,0.02520849962944511,0.029570146204032536,0.02606897586499147
927,0,0,2.767,2,7,51,0-0,0.871546,0.02520849962944511,0.029570146204032536,0.011610826685482332
930,0,0,2.7,1,10,33,3-4,0.633321,0.02520849962944511,0.029570146204032536,0.02305815958749978
931,0,0,2.033,1,10,22,3-4,-5.237077,0.02520849962944511,0.029570146204032536,0.02305815958749978
932,0,0,2.833,1,10,72,3-4,-0.590802,0.04686992018389902,0.035979450008574075,0.027977455666683037
933,0,0,1.667,2,10,72,3-4,0.233183,0.04686992018389902,0.035979450008574075,0.026455583220755977
934,0,0,1.8,3,2,64,3-4,1.083263,0.04686992018389902,0.035979450008574075,0.026455583220755977
937,1,0,3.367,3,1,50,3-4,-1.664383,0.04686992018389902,0.035979450008574075,0.029516898814867597
938,0,0,3.167,1,10,45,3-4,1.447397,0.04686992018389902,0.035979450008574075,0.01657010359338364
944,0,0,1.8,1,10,56,3-4,-0.904624,0.02520849962944511,0.029570146204032536,0.02606897586499147
945,0,0,2.9,2,13,59,3-4,0.14832,0.02520849962944511,0.029570146204032536,0.029087834470636537
947,1,1,1.6,1,10,40,3-4,-1.030616,0.02520849962944511,0.029570146204032536,0.02186725629363896
949,1,0,3.233,3,19,49,0-0,-0.399885,0.02520849962944511,0.029570146204032536,0.03382989491683103
956,0,0,2.533,1,10,69,3-4,0.689997,0.04686992018389902,0.035979450008574075,0.020265168711726116
959,1,0,4,3,11,56,0-0,-0.170234,0.04686992018389902,0.035979450008574075,0.03699156250800241
962,0,0,2.633,1,10,74,3-4,-0.602348,0.02520849962944511,0.029570146204032536,0.027640484243066265
964,1,0,2.7,3,7,71,0-0,2.660718,0.02520849962944511,0.029570146204032536,0.020183595356658132
965,0,0,2.533,1,10,44,3-4,-0.286362,0.02520849962944511,0.029570146204032536,0.020498677451456858
972,1,0,3,3,7,74,0-0,1.749525,0.04686992018389902,0.035979450008574075,0.02916624454943177
974,0,0,1.8,1,10,45,0-0,-0.54135,0.04686992018389902,0.035979450008574075,0.03699156250800241
975,1,1,2.867,2,10,45,3-4,-1.933346,0.04686992018389902,0.035979450008574075,0.028841353895972362
976,0,0,3.433,3,19,54,0-0,0.047762,0.04686992018389902,0.035979450008574075,0.03699156250800241
977,0,0,1.833,4,7,42,0-0,5.732231,0.04686992018389902,0.035979450008574075,0.026455583220755977
979,0,0,2.733,1,10,74,3-4,0.566958,0.04686992018389902,0.035979450008574075,0.026455583220755977
981,0,0,1.833,3,1,65,3-4,-1.747082,0.04686992018389902,0.035979450008574075,0.026871190586198697
986,0,0,1.067,2,10,65,3-4,-0.138856,0.02520849962944511,0.029570146204032536,0.029087834470636537
987,0,0,3.033,3,5,60,0-0,1.662282,0.02520849962944511,0.029570146204032536,0.02231629950214942
989,0,0,1.867,1,10,37,3-4,0.319423,0.02520849962944511,0.029570146204032536,0.02343462511815916
993,0,0,2.867,2,10,23,3-4,0.934988,0.02520849962944511,0.029570146204032536,0.016364187310715754
1003,0,0,1.867,3,5,31,0-0,-1.170159,0.04686992018389902,0.035979450008574075,0.03699156250800241
1008,1,0,2.767,3,6,58,3-4,-1.508467,0.02520849962944511,0.029570146204032536,0.01805846877915083
1012,0,0,2.2,1,10,57,3-4,-0.448132,0.02520849962944511,0.029570146204032536,0.016084407968265095
1013,0,0,2.1,2,10,57,3-4,0.132537,0.02520849962944511,0.029570146204032536,0.029087834470636537
1017,0,0,2.367,3,3,43,3-4,1.141639,0.04686992018389902,0.035979450008574075,0.02916624454943177
1019,1,0,4.267,2,11,37,3-4,0.287013,0.04686992018389902,0.035979450008574075,0.019164113346111938
1020,1,1,2.133,3,3,29,3-4,-3.043008,0.04686992018389902,0.035979450008574075,0.008585228423279554
1024,0,0,2.833,1,10,43,3-4,-0.468245,0.02520849962944511,0.029570146204032536,0.022783508199029967
1025,0,0,2.933,2,10,43,3-4,-4.22459,0.02520849962944511,0.029570146204032536,0.014157936250049435
1026,0,0,2.2,1,10,63,3-4,0.608421,0.04686992018389902,0.035979450008574075,0.026455583220755977
1028,1,0,4.433,2,9,50,3-4,-0.797305,0.04686992018389902,0.035979450008574075,0.026871190586198697
1029,0,0,3.533,3,9,50,0-0,2.136547,0.04686992018389902,0.035979450008574075,0.03029014995577007
1037,1,0,3.067,1,10,59,3-4,-0.53081,0.013113629576540367,0.031008287985176512,0.021956296053020775
1043,0,0,1.867,2,10,60,4-3,0.434616,0.020395248825219717,0.03600033753476411,0.015510601591325095
1050,0,0,2.067,1,10,66,4-3,-0.521445,0.020395248825219717,0.03600033753476411,0.030431626715575866
1052,0,0,2.567,3,9,65,0-0,-0.966198,0.020395248825219717,0.03600033753476411,0.03251001357604165
1054,0,0,2.233,1,19,68,3-4,-5.835323,0.013113629576540367,0.031008287985176512,0.03555056641188511
1058,1,0,2.667,1,10,75,3-4,-0.654398,0.013113629576540367,0.031008287985176512,0.03547544533271404
1059,0,0,1.2,2,10,75,3-4,-0.682677,0.013113629576540367,0.031008287985176512,0.025382320146462564
1060,1,0,4.7,3,10,75,0-0,-0.267832,0.013113629576540367,0.031008287985176512,0.025382320146462564
1062,0,0,3.767,1,10,73,4-3,-0.322353,0.020395248825219717,0.03600033753476411,0.015510601591325095
1064,0,0,2.033,3,5,68,3-4,-1.23087,0.020395248825219717,0.03600033753476411,0.03251001357604165
1065,1,0,2.867,1,10,71,3-4,0.774159,0.013113629576540367,0.031008287985176512,0.02339777231388797
1066,0,0,3.333,1,10,56,3-4,0.623088,0.013113629576540367,0.031008287985176512,0.02807732677666556
1070,1,0,2.333,2,10,33,0-0,-0.03597,0.013113629576540367,0.031008287985176512,0.03285613225805218
1071,0,0,2.133,3,4,27,0-0,-1.090563,0.013113629576540367,0.031008287985176512,0.03285613225805218
1072,0,0,3.167,1,10,65,4-3,0.088402,0.020395248825219717,0.03600033753476411,0.031331249665922115
1073,0,0,3.1,2,5,60,3-4,0.848221,0.020395248825219717,0.03600033753476411,0.024521053512264017
1074,1,1,5.833,1,10,49,4-3,-0.51606,0.020395248825219717,0.03600033753476411,0.031331249665922115
1075,1,1,2.6,2,10,49,4-3,-1.329862,0.020395248825219717,0.03600033753476411,0.015510601591325095
1076,1,0,5.133,3,12,51,4-3,-1.192468,0.020395248825219717,0.03600033753476411,0.02559148707150722
1078,0,0,3.633,1,10,75,4-3,0.145501,0.013113629576540367,0.031008287985176512,0.025414974973926148
1079,0,0,1.567,2,5,70,3-4,0.561594,0.013113629576540367,0.031008287985176512,0.021216935731353307
1081,1,1,6.267,2,16,70,0-0,-0.985143,0.013113629576540367,0.031008287985176512,0.025627286794297287
1082,0,0,3.033,3,17,71,0-0,-0.719046,0.013113629576540367,0.031008287985176512,0.03614773085256935
1083,0,0,3.2,1,10,30,4-3,-0.44468,0.020395248825219717,0.03600033753476411,0.01567938339378822
1084,0,0,2.967,2,10,30,4-3,-0.080968,0.020395248825219717,0.03600033753476411,0.01567938339378822
1085,0,0,2.5,3,5,25,0-0,2.966107,0.020395248825219717,0.03600033753476411,0.00827777827362658
1089,0,0,1.967,2,7,45,3-4,1.130849,0.013113629576540367,0.031008287985176512,0.027091304521462564
1092,0,0,2.033,3,5,27,0-0,-1.165562,0.013113629576540367,0.031008287985176512,0.021765127054965607
1095,1,0,5.133,2,8,73,4-3,-0.692376,0.020395248825219717,0.03600033753476411,0.03506900947156972
1098,1,0,5.067,2,9,64,4-3,-0.905758,0.020395248825219717,0.03600033753476411,0.01443576590727569
1099,0,0,3.5,3,9,64,3-4,-0.993272,0.020395248825219717,0.03600033753476411,0.02994746676950089
1103,0,0,2.8,1,10,44,4-3,0.767681,0.020395248825219717,0.03600033753476411,0.013285168193202369
1110,1,0,5,2,9,74,0-0,-0.713965,0.013113629576540367,0.031008287985176512,0.028673918740979736
1113,1,0,4.6,3,2,61,3-4,-1.73651,0.013113629576540367,0.031008287985176512,0.01873221162170965
1121,0,0,2.8,2,2,66,3-4,-0.21213,0.013113629576540367,0.031008287985176512,0.030830159805819435
1122,1,0,4,1,10,64,3-4,-0.568107,0.013113629576540367,0.031008287985176512,0.030830159805819435
1123,0,0,2.433,2,10,64,3-4,1.163121,0.013113629576540367,0.031008287985176512,0.020561927428882656
1124,0,0,3,1,10,52,3-4,0.614909,0.013113629576540367,0.031008287985176512,0.031112167248702763
1125,0,0,2.867,1,10,40,0-0,1.01827,0.013113629576540367,0.031008287985176512,0.03993933638734847
1126,1,0,2.8,1,10,25,0-0,-0.142378,0.013113629576540367,0.031008287985176512,0.020247311678020775
1127,0,0,3.3,2,7,22,0-0,-4.4078,0.013113629576540367,0.031008287985176512,0.020247311678020775
1132,0,0,4.067,2,6,62,4-3,-0.792632,0.020395248825219717,0.03600033753476411,0.013285168193202369
1133,0,0,2.533,3,6,62,0-0,-1.303707,0.020395248825219717,0.03600033753476411,0.02994746676950089
1134,0,0,2.7,1,10,68,0-0,0.902247,0.013113629576540367,0.031008287985176512,0.03612173936195008
1136,0,0,1.8,2,10,51,0-0,-0.037828,0.013113629576540367,0.031008287985176512,0.03285613225805218
1137,0,0,2.433,3,4,45,0-0,1.308631,0.013113629576540367,0.031008287985176512,0.03285613225805218
1138,1,0,3,1,10,37,0-0,-0.540513,0.013113629576540367,0.031008287985176512,0.03780924088499599
1139,1,0,1.3,2,10,37,0-0,0.276115,0.013113629576540367,0.031008287985176512,0.01822133922578803
1141,1,0,2.933,4,1,28,4-3,2.072812,0.013113629576540367,0.031008287985176512,0.029682970869446008
1143,0,0,1.967,2,11,22,0-0,-0.219299,0.013113629576540367,0.031008287985176512,0.0383407836311903
1153,1,0,3.733,1,10,43,0-0,-0.537914,0.013113629576540367,0.031008287985176512,0.020414392004408977
1154,0,0,1.733,2,10,43,0-0,1.600881,0.013113629576540367,0.031008287985176512,0.012940579892819354
1155,0,0,2,1,10,27,0-0,0.094261,0.013113629576540367,0.031008287985176512,0.019532752357092474
1156,0,0,2.367,2,5,22,0-0,-0.630862,0.013113629576540367,0.031008287985176512,0.020414392004408977
1160,0,0,3.2,4,15,22,0-0,2.825405,0.013113629576540367,0.031008287985176512,0.03631481117895755
1166,0,0,3.3,1,10,50,4-3,0.723088,0.04829315624473296,0.03146809125112579,0.033744069540962505
1171,0,0,3.8,1,10,74,3-4,-0.635502,0.005826642007296648,0.016347469490478814,0.015813973567633956
1173,0,0,2.667,3,5,69,3-4,1.723796,0.005826642007296648,0.016347469490478814,0.03959381560108816
1176,0,0,3.633,2,7,30,3-4,1.865676,0.005826642007296648,0.016347469490478814,0.03242753481480789
1180,0,0,2.1,2,8,73,4-3,-0.334547,0.04829315624473296,0.03146809125112579,0.02529921329536427
1181,0,0,2.8,3,5,70,0-0,1.392458,0.04829315624473296,0.03146809125112579,0.02638158717142795
1183,1,1,2.8,3,15,68,4-3,-0.603972,0.04829315624473296,0.03146809125112579,0.033744069540962505
1184,0,0,2.933,1,10,71,3-4,-0.573812,0.005826642007296648,0.016347469490478814,0.03298388063009912
1187,0,0,2.1,2,20,70,3-4,-0.469389,0.005826642007296648,0.016347469490478814,0.04373350841433672
1188,0,0,2.5,3,5,55,0-0,1.45199,0.005826642007296648,0.016347469490478814,0.030504244144754084
1191,1,0,1.733,3,8,41,3-4,1.874723,0.005826642007296648,0.016347469490478814,0.03959381560108816
1193,1,0,2.567,2,6,28,3-4,0.65717,0.005826642007296648,0.016347469490478814,0.033626778455122255
1195,1,0,2.5,2,10,22,3-4,-0.549171,0.005826642007296648,0.016347469490478814,0.03959381560108816
1198,1,0,4.433,1,10,75,4-3,-0.619987,0.04829315624473296,0.03146809125112579,0.028395797277805064
1200,1,0,3.067,3,5,70,4-3,-1.272452,0.04829315624473296,0.03146809125112579,0.040967233683994825
1202,0,0,2.967,2,11,73,4-3,-0.755072,0.005826642007296648,0.016347469490478814,0.031466701393201436
1203,0,0,3.134,3,11,73,3-4,-0.727124,0.005826642007296648,0.016347469490478814,0.03959381560108816
1204,1,0,5.3,1,15,76,4-3,-0.732874,0.04829315624473296,0.03146809125112579,0.028554559473640787
1205,0,0,1.134,1,10,50,4-3,0.172086,0.04829315624473296,0.03146809125112579,0.026319093362191955
1207,1,0,3.133,1,10,32,4-3,0.993962,0.04829315624473296,0.03146809125112579,0.033744069540962505
1215,1,0,3.367,1,10,73,3-4,0.818353,0.005826642007296648,0.016347469490478814,0.015813973567633956
1218,0,0,1.867,1,10,39,3-4,-0.553037,0.005826642007296648,0.016347469490478814,0.03294679986108609
1220,1,0,3.5,1,10,66,4-3,-0.521445,0.04829315624473296,0.03146809125112579,0.02638158717142795
1221,1,0,2.4,2,10,66,4-3,0.724425,0.04829315624473296,0.03146809125112579,0.033744069540962505
1222,0,0,2.867,3,1,57,4-3,1.255169,0.04829315624473296,0.03146809125112579,0.033744069540962505
1223,0,0,2.433,1,10,39,4-3,0.290812,0.04829315624473296,0.03146809125112579,0.030030009853160556
1224,0,0,2,2,3,32,4-3,0.53442,0.04829315624473296,0.03146809125112579,0.030030009853160556
1225,0,0,1.967,1,10,24,4-3,0.512043,0.04829315624473296,0.03146809125112579,0.019485287992856815
1230,0,0,2.833,1,10,75,3-4,-0.654398,0.005826642007296648,0.016347469490478814,0.02783080014985261
1233,1,1,2,2,12,66,3-4,-1.561365,0.005826642007296648,0.016347469490478814,0.03959381560108816
1237,0,0,3.667,1,10,65,4-3,2.738248,0.04829315624473296,0.03146809125112579,0.028554559473640787
1245,0,0,3.8,3,2,57,3-4,-1.895141,0.005826642007296648,0.016347469490478814,0.046838788482675225
1247,0,0,3.033,2,9,79,4-3,1.218928,0.04829315624473296,0.03146809125112579,0.0340892231888066
1248,1,0,2.7,1,10,68,4-3,-0.520637,0.04829315624473296,0.03146809125112579,0.0340892231888066
1250,0,0,2.333,3,9,67,0-0,1.795942,0.04829315624473296,0.03146809125112579,0.039358749992752275
1251,0,0,2.267,1,10,57,4-3,0.272324,0.04829315624473296,0.03146809125112579,0.02133139533060847
1253,0,0,2.2,2,13,32,4-3,0.244555,0.04829315624473296,0.03146809125112579,0.040967233683994825
1254,1,0,2.367,3,6,25,4-3,-1.061701,0.04829315624473296,0.03146809125112579,0.040967233683994825
1255,1,0,4.1,1,5,70,3-4,0.583816,0.005826642007296648,0.016347469490478814,0.015813973567633956
1258,0,0,2.5,2,8,61,4-3,-4.321464,0.005826642007296648,0.016347469490478814,0.0272434976337373
1261,1,0,2.6,2,22,43,4-3,1.008319,0.04829315624473296,0.03146809125112579,0.037454986031931106
1262,1,0,3.233,3,5,26,4-3,-1.118976,0.04829315624473296,0.03146809125112579,0.040967233683994825
1267,0,0,3.133,3,8,76,0-0,2.797028,0.005826642007296648,0.016347469490478814,0.030504244144754084
1268,0,0,3.1,1,10,49,3-4,3.478292,0.005826642007296648,0.016347469490478814,0.02824729359102308
1272,1,1,2.6,3,4,42,4-3,-2.219926,0.04829315624473296,0.03146809125112579,0.040967233683994825
1275,0,0,1.933,1,10,78,3-4,1.092614,0.005826642007296648,0.016347469490478814,0.026489131020228762
1277,1,0,2.4,1,10,64,3-4,-0.568107,0.005826642007296648,0.016347469490478814,0.034716479957666455
