PlayerId,PlayerId_GSIS,Player,RosterPosition,Team,TotalSnaps,TotalPoints,PasserSnaps,PasserPoints,RusherSnaps,RusherPoints,ReceiverSnaps,ReceiverPoints,RunBlockSnaps,RunBlockPoints,PassBlockSnaps,PassBlockPoints,PassRushSnaps,PassRushPoints,PassCovSnaps,PassCovPoints,RunDefSnaps,RunDefPoints
8691,00-0036829,Caleb Huntley,RB,Falcons,109,12,0,NULL,76,12,27,-1,0,NULL,6,0,0,NULL,0,NULL,0,NULL
7204,00-0035656,Khalen Saunders,DT,Chiefs,403,12,0,NULL,0,NULL,1,0,1,0,0,NULL,233,8,7,0,161,4
8422,00-0036894,Pat Freiermuth,TE,Steelers,675,24,0,NULL,0,NULL,413,16,218,7,46,1,0,NULL,0,NULL,0,NULL
6548,00-0034424,Matthew Adams,LB,Bears,174,10,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,8,0,51,4,115,6
3170,00-0031941,Jamison Crowder,WR,Bills,69,0,0,NULL,0,NULL,65,0,1,0,5,0,0,NULL,0,NULL,0,NULL
7788,00-0036414,Cam Akers,RB,Rams,376,8,0,NULL,187,3,156,3,0,NULL,33,2,0,NULL,0,NULL,0,NULL
374,00-0030506,Travis Kelce,TE,Chiefs,786,53,0,NULL,1,0,545,45,180,6,65,2,0,NULL,0,NULL,0,NULL
3458,00-0032774,Deon Bush,S,Chiefs,66,-2,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,3,0,48,-2,15,0
2763,00-0031957,Rakeem Nunez-Roches,DT,Buccaneers,522,10,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,269,3,8,0,247,6
2985,00-0030757,Mike Pennel Jr.,DT,Bears,340,11,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,148,5,3,0,191,6
6361,00-0034270,Tyler Conklin,TE,Jets,778,16,0,NULL,2,0,430,8,244,6,105,2,0,NULL,0,NULL,0,NULL
8321,00-0036851,Tyler Shelvin,DT,Bengals,22,0,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,10,0,0,NULL,12,0
8399,00-0036480,Dayo Odeyingbo,DE,Colts,488,20,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,274,9,0,NULL,214,12
8372,00-0036631,Royce Newman,G,Packers,430,11,0,NULL,0,NULL,0,NULL,175,6,255,5,0,NULL,0,NULL,0,NULL
8856,00-0037740,Garrett Wilson,WR,Jets,630,28,1,0,6,-2,563,28,40,1,23,1,0,NULL,0,NULL,0,NULL
7009,00-0035628,D'Ernest Johnson,RB,Browns,27,0,0,NULL,4,2,19,-1,0,NULL,4,0,0,NULL,0,NULL,0,NULL
6281,00-0034348,Courtland Sutton,WR,Broncos,550,11,0,NULL,1,0,486,10,38,0,28,0,0,NULL,0,NULL,0,NULL
9219,00-0038105,Damarri Mathis,CB,Broncos,739,36,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,7,0,451,24,285,12
2568,00-0032062,Blake Bell,TE,Chiefs,27,1,0,NULL,0,NULL,10,0,14,1,3,0,0,NULL,0,NULL,0,NULL
6443,00-0034682,Genard Avery,LB,Buccaneers,66,4,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,51,2,6,0,9,2
7133,00-0035432,Jason Moore,WR,Chargers,41,0,0,NULL,0,NULL,34,-1,6,0,1,0,0,NULL,0,NULL,0,NULL
7355,00-0035242,Erik McCoy,C,Saints,759,31,0,NULL,0,NULL,0,NULL,354,13,405,18,0,NULL,0,NULL,0,NULL
8377,00-0036669,Kylin Hill,RB,Packers,1,0,0,NULL,1,0,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL
3848,00-0032394,Nick Vannett,TE,Saints,63,0,0,NULL,0,NULL,14,0,41,1,9,-1,0,NULL,0,NULL,0,NULL
2932,00-0031921,Kendall Lamm,T,Dolphins,31,1,0,NULL,0,NULL,0,NULL,17,1,14,1,0,NULL,0,NULL,0,NULL
6352,00-0034751,Josh Jackson,CB,Steelers,78,4,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,2,0,52,3,25,1
3009,00-0031576,Za'Darius Smith,LB,Vikings,733,35,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,466,21,31,0,239,14
6852,00-0035591,Justin Hollins,LB,Rams,296,8,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,138,3,35,1,125,4
8483,00-0036613,Jaylen Waddle,WR,Dolphins,533,26,0,NULL,3,1,501,24,19,0,18,1,0,NULL,0,NULL,0,NULL
2971,00-0032107,Angelo Blackson,DE,Bears,372,0,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,192,0,0,NULL,180,1
4986,00-0033294,Chuck Clark,S,Ravens,1037,30,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,35,0,632,20,373,11
1112,00-0032262,Landon Collins,S,Giants,157,6,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,26,1,100,5,32,-1
4701,00-0033549,Duke Riley,LB,Dolphins,345,3,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,45,2,236,2,69,-1
8462,00-0036500,Jamien Sherwood,LB,Jets,25,2,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,0,11,0,14,1
8470,00-0036564,Talanoa Hufanga,S,49ers,975,59,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,44,7,597,31,338,21
5210,00-0034728,Jaire Alexander,CB,Packers,850,53,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,458,35,392,18
464,00-0031428,Allen Robinson,WR,Rams,383,10,0,NULL,0,NULL,309,8,22,1,56,1,0,NULL,0,NULL,0,NULL
6274,00-0034829,Mike Gesicki,TE,Dolphins,428,7,0,NULL,0,NULL,329,4,59,2,42,1,0,NULL,0,NULL,0,NULL
5108,00-0033740,Jordan Roos,G,Titans,195,-1,0,NULL,0,NULL,0,NULL,90,1,105,-2,0,NULL,0,NULL,0,NULL
8469,00-0036563,Deommodore Lenoir,CB,49ers,843,15,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,13,1,557,0,275,14
9137,00-0038107,Micheal Clemons,DE,Jets,298,11,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,140,3,0,NULL,158,9
27,00-0027969,Cameron Heyward,DT,Steelers,758,34,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,471,16,3,0,287,18
7209,00-0035625,Juan Thornhill,S,Chiefs,977,28,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,10,1,642,20,327,7
8315,00-0036930,Landon Young,T,Saints,198,0,0,NULL,0,NULL,0,NULL,100,3,98,-3,0,NULL,0,NULL,0,NULL
496,00-0028002,Randall Cobb,WR,Packers,267,12,0,NULL,0,NULL,216,10,25,1,31,1,0,NULL,0,NULL,0,NULL
9246,00-0037286,Kevin Harris,RB,Patriots,40,2,0,NULL,18,2,16,0,0,NULL,6,0,0,NULL,0,NULL,0,NULL
7656,00-0036276,Jacob Phillips,LB,Browns,297,4,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,22,2,141,0,139,2
910,00-0027942,A.J. Green,WR,Cardinals,370,0,0,NULL,0,NULL,317,-1,22,1,38,1,0,NULL,0,NULL,0,NULL
8394,00-0036948,Ta'Quon Graham,DT,Falcons,446,8,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,262,3,6,0,182,6
8364,00-0036905,Larry Borom,T,Bears,504,10,0,NULL,0,NULL,0,NULL,255,8,249,2,0,NULL,0,NULL,0,NULL
9052,00-0037280,Matthew Butler,DT,Raiders,55,0,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,22,0,1,0,32,0
3763,00-0032765,Michael Thomas,WR,Saints,104,5,0,NULL,0,NULL,99,5,3,0,3,0,0,NULL,0,NULL,0,NULL
3644,00-0033058,Reggie Ragland,LB,Browns,66,3,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,0,10,0,55,3
4847,00-0033945,Samson Ebukam,DE,49ers,527,25,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,338,17,10,0,181,8
6463,00-0034787,Chris Board,LB,Lions,149,2,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,33,2,91,-1,25,0
7286,00-0035265,John Cominsky,DE,Lions,527,8,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,332,7,16,2,180,0
8793,00-0036507,Michael Dwumfour,DT,49ers,38,4,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,21,1,0,NULL,17,3
4233,00-0033077,Dak Prescott,QB,Cowboys,449,83,412,75,36,8,0,NULL,1,0,0,NULL,0,NULL,0,NULL,0,NULL
8794,00-0036511,Camilo Eifler,LB,Commanders,4,0,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,0,3,0
7820,00-0036361,Trevon Diggs,CB,Cowboys,1061,42,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,6,0,621,19,439,23
7816,00-0036358,CeeDee Lamb,WR,Cowboys,644,47,0,NULL,10,0,542,42,77,4,20,1,0,NULL,0,NULL,0,NULL
7647,00-0036165,Isaiah Hodgins,WR,Bills,11,0,0,NULL,0,NULL,11,0,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL
8266,00-0036139,Rico Dowdle,RB,Cowboys,1,0,0,NULL,0,NULL,1,0,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL
1114,00-0029608,T.Y. Hilton,WR,Cowboys,37,1,0,NULL,0,NULL,34,1,3,0,0,NULL,0,NULL,0,NULL,0,NULL
4594,00-0033969,Ifeadi Odenigbo,DE,Buccaneers,31,2,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,13,0,3,0,15,2
9513,00-0037181,Rayshad Nichols,DT,Ravens,15,1,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,0,0,NULL,14,1
8186,00-0035927,Breiden Fehoko,DT,Chargers,264,1,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,105,0,1,0,158,1
3634,00-0032975,Jonathan Williams,RB,Commanders,94,3,0,NULL,37,3,51,-1,0,NULL,6,0,0,NULL,0,NULL,0,NULL
8343,00-0036887,Luke Farrell,TE,Jaguars,79,3,0,NULL,0,NULL,11,0,58,3,10,0,0,NULL,0,NULL,0,NULL
5217,00-0034855,Baker Mayfield,QB,Rams,157,27,145,25,12,2,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL
8329,00-0037000,Monty Rice,LB,Titans,343,15,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,22,2,165,3,156,10
550,00-0030294,Tony Jefferson,S,Giants,153,5,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,31,0,104,3,19,1
6819,00-0035327,C.J. Moore,S,Lions,100,2,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,0,71,3,28,-1
6980,00-0035637,Rock Ya-Sin,CB,Raiders,626,33,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,8,1,375,23,249,9
8878,00-0037745,Velus Jones Jr.,WR,Bears,88,6,0,NULL,10,5,61,1,9,0,8,0,0,NULL,0,NULL,0,NULL
9211,00-0037248,James Cook,RB,Bills,217,10,0,NULL,89,6,116,3,0,NULL,12,1,0,NULL,0,NULL,0,NULL
7192,00-0035301,Donovan Wilson,S,Cowboys,911,51,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,48,6,499,27,374,17
8551,00-0036617,Asante Samuel Jr.,CB,Chargers,918,50,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,2,0,547,35,371,15
9506,00-0037057,Keir Thomas,DE,Rams,69,0,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,23,0,7,0,40,0
7096,00-0035683,Dexter Lawrence,DT,Giants,819,23,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,483,18,3,0,335,5
309,00-0030279,Keenan Allen,WR,Chargers,365,17,0,NULL,1,0,318,15,29,1,20,0,0,NULL,0,NULL,0,NULL
7652,00-0036232,Harrison Bryant,TE,Browns,482,5,0,NULL,1,0,233,-1,216,4,34,1,0,NULL,0,NULL,0,NULL
6612,00-0034662,Joshua Kalu,S,Titans,460,20,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,16,0,321,12,126,8
9153,00-0037810,Troy Andersen,LB,Falcons,462,2,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,49,3,210,-8,203,6
4188,00-0032701,Jake Brendel,C,49ers,1011,34,0,NULL,0,NULL,0,NULL,457,15,554,19,0,NULL,0,NULL,0,NULL
9008,00-0037270,Otito Ogbonnia,DT,Chargers,130,-1,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,47,-1,0,NULL,83,0
6430,00-0034104,Cam Sims,WR,Commanders,211,-1,0,NULL,0,NULL,157,-3,37,1,18,0,0,NULL,0,NULL,0,NULL
262,00-0029892,Kyle Juszczyk,FB,49ers,370,9,0,NULL,7,0,175,3,144,5,48,1,0,NULL,0,NULL,0,NULL
8927,00-0038128,Malik Willis,QB,Titans,97,-9,71,-9,25,0,0,NULL,1,0,0,NULL,0,NULL,0,NULL,0,NULL
9178,00-0037753,Cam Taylor-Britt,CB,Bengals,567,9,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,7,0,341,-1,221,10
6231,00-0034832,Bradley Chubb,LB,Broncos,369,10,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,194,9,49,0,126,1
8864,00-0037261,Khalil Shakir,WR,Bills,165,4,0,NULL,0,NULL,122,3,28,1,21,0,0,NULL,0,NULL,0,NULL
6586,00-0034502,Grant Haley,CB,Rams,123,-1,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,87,-2,36,1
3476,00-0032780,Jordan Howard,RB,Saints,4,0,0,NULL,1,0,3,0,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL
4399,00-0033876,Derek Barnett,DE,Eagles,10,0,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,5,0,0,NULL,5,0
9309,00-0037222,A.J. Thomas,S,Bears,13,0,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,0,9,-1,4,0
7529,00-0035370,Saivion Smith,CB,Lions,2,-1,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,-2,1,0
8308,00-0036643,K.J. Britt,LB,Buccaneers,44,1,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,0,20,1,23,0
4571,00-0033326,Aviante Collins,T,Cowboys,3,0,0,NULL,0,NULL,0,NULL,3,0,0,NULL,0,NULL,0,NULL,0,NULL
6232,00-0034342,Quenton Nelson,G,Colts,1095,33,0,NULL,0,NULL,0,NULL,412,13,683,21,0,NULL,0,NULL,0,NULL
9105,00-0038091,JT Woods,S,Chargers,28,-3,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,18,-3,10,1
7270,00-0035254,Anthony Nelson,DE,Buccaneers,598,23,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,281,11,67,2,255,10
5197,00-0033217,Mo Alie-Cox,TE,Colts,541,9,0,NULL,0,NULL,243,-1,235,8,67,2,0,NULL,0,NULL,0,NULL
2756,00-0031022,Laurent Duvernay-Tardif,G,Jets,69,-1,0,NULL,0,NULL,0,NULL,19,1,50,-2,0,NULL,0,NULL,0,NULL
661,00-0027944,Julio Jones,WR,Buccaneers,268,9,0,NULL,5,0,215,8,20,0,32,1,0,NULL,0,NULL,0,NULL
8962,00-0037755,Jelani Woods,TE,Colts,302,6,0,NULL,0,NULL,196,4,96,2,10,0,0,NULL,0,NULL,0,NULL
6543,00-0034367,Nyheim Hines,RB,Colts,121,0,0,NULL,19,-4,95,4,0,NULL,7,0,0,NULL,0,NULL,0,NULL
8428,00-0036846,Tre Norwood,S,Steelers,227,13,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,7,1,158,11,63,2
8433,00-0036987,Brandon Stephens,S,Ravens,430,21,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,8,0,279,15,147,6
4284,00-0033156,Joey Bosa,LB,Chargers,153,8,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,93,4,4,0,56,3
3583,00-0032965,Ronnie Stanley,T,Ravens,576,14,0,NULL,0,NULL,0,NULL,290,8,286,6,0,NULL,0,NULL,0,NULL
4746,00-0033890,Budda Baker,S,Cardinals,916,52,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,62,3,523,18,332,32
4978,00-0033868,Myles Garrett,DE,Browns,771,46,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,451,28,6,0,315,17
9117,00-0037751,Myjai Sanders,LB,Cardinals,250,13,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,159,10,21,-2,70,5
8665,00-0035356,Tyree Jackson,TE,Eagles,20,0,0,NULL,0,NULL,13,0,7,0,0,NULL,0,NULL,0,NULL,0,NULL
7235,00-0035117,Lester Cotton Sr,G,Raiders,84,3,0,NULL,0,NULL,0,NULL,24,1,60,2,0,NULL,0,NULL,0,NULL
7514,00-0035457,Tyron Johnson,WR,Raiders,2,0,0,NULL,0,NULL,2,0,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL
7347,00-0035253,Chauncey Gardner-Johnson,S,Eagles,696,25,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,21,3,427,15,255,7
6298,00-0034375,Kyzir White,LB,Eagles,807,13,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,52,0,471,12,290,1
3779,00-0032388,Deion Jones,LB,Browns,395,13,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,25,2,223,9,152,2
6511,00-0034807,Ogbonnia Okoronkwo,DE,Texans,488,23,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,248,12,9,1,231,10
6467,00-0034496,Sean Chandler,S,Panthers,65,2,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,0,36,0,28,2
5143,00-0033964,Al-Quadin Muhammad,DE,Bears,571,5,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,267,3,15,0,290,2
226,00-0031933,Leonard Williams,DE,Giants,565,9,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,326,6,6,0,235,3
9244,00-0037827,Tyrion Davis-Price,RB,49ers,61,-3,0,NULL,34,-3,27,0,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL
7193,00-0035264,Jarrett Stidham,QB,Raiders,104,16,90,16,14,0,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL
7893,00-0036427,Tyler Johnson,WR,Texans,17,0,0,NULL,0,NULL,11,0,4,0,2,0,0,NULL,0,NULL,0,NULL
6254,00-0034145,Chris Lammons,CB,Chiefs,19,-3,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,1,0,17,-4,2,0
8302,00-0036465,Aaron Patrick,LB,Broncos,2,0,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,2,0,0,NULL,0,NULL
5022,00-0033917,Tarell Basham,DE,Titans,135,4,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,88,1,1,0,46,2
7279,00-0035707,Devin White,LB,Buccaneers,1017,25,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,172,14,458,6,396,6
8475,00-0036653,Stone Forsythe,T,Seahawks,118,4,0,NULL,0,NULL,0,NULL,58,1,60,3,0,NULL,0,NULL,0,NULL
9012,00-0037295,Jamaree Salyer,T,Chargers,937,25,0,NULL,0,NULL,0,NULL,298,11,639,14,0,NULL,0,NULL,0,NULL
4938,00-0033889,Cam Robinson,T,Jaguars,863,24,0,NULL,0,NULL,0,NULL,334,15,529,8,0,NULL,0,NULL,0,NULL
7375,00-0035667,Greg Gaines,DT,Rams,697,9,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,440,3,2,0,257,6
3938,00-0033040,Tyreek Hill,WR,Dolphins,567,37,0,NULL,6,1,516,34,37,2,8,0,0,NULL,0,NULL,0,NULL
6802,00-0035632,Amani Hooker,S,Titans,487,9,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,30,2,304,2,156,5
8445,00-0036849,Tutu Atwell,WR,Rams,203,7,0,NULL,9,-1,165,6,19,2,11,0,0,NULL,0,NULL,0,NULL
4922,00-0033288,George Kittle,TE,49ers,763,37,0,NULL,0,NULL,375,26,304,10,85,1,0,NULL,0,NULL,0,NULL
6378,00-0034381,Josh Sweat,DE,Eagles,563,29,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,339,16,16,4,211,8
8404,00-0036483,Will Fries,G,Colts,616,16,0,NULL,0,NULL,0,NULL,250,10,366,5,0,NULL,0,NULL,0,NULL
722,00-0030062,Darius Slay,CB,Eagles,958,32,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,11,0,596,19,360,13
3808,00-0032871,Antwaun Woods,DT,Cardinals,12,1,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,5,0,0,NULL,7,1
6840,00-0035644,Noah Fant,TE,Seahawks,582,11,0,NULL,0,NULL,330,4,201,6,55,1,0,NULL,0,NULL,0,NULL
8908,00-0037821,Charles Cross,T,Seahawks,1028,25,0,NULL,0,NULL,0,NULL,381,14,647,11,0,NULL,0,NULL,0,NULL
6496,00-0034505,Ike Boettger,G,Bills,6,0,0,NULL,0,NULL,0,NULL,2,0,4,0,0,NULL,0,NULL,0,NULL
995,00-0031388,Aaron Donald,DT,Rams,591,27,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,381,17,3,0,209,10
3457,00-0033093,Jonathan Bullard,DE,Vikings,306,4,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,151,0,0,NULL,155,4
3520,00-0033066,Andrew Billings,DT,Raiders,447,10,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,206,3,2,0,240,7
4469,00-0033523,Jonathan Allen,DT,Commanders,762,30,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,454,12,10,6,301,12
6888,00-0035099,Khari Blasingame,FB,Bears,114,3,0,NULL,0,NULL,26,-1,65,3,25,1,0,NULL,0,NULL,0,NULL
6470,00-0034413,Foyesade Oluokun,LB,Jaguars,1078,37,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,99,5,565,9,420,23
9002,00-0038103,Cole Strange,G,Patriots,920,20,0,NULL,0,NULL,0,NULL,359,6,561,13,0,NULL,0,NULL,0,NULL
379,00-0028224,Chris Harris Jr,CB,Saints,353,13,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,22,3,207,7,125,3
9103,00-0037130,Reed Blankenship,S,Eagles,278,25,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,2,0,171,15,105,10
4142,00-0032496,Matthias Farley,S,Raiders,7,0,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,7,0,0,NULL
2777,00-0032162,TY McGill,DT,49ers,177,6,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,104,1,1,0,72,5
7817,00-0036376,Tyler Biadasz,C,Cowboys,1003,38,0,NULL,0,NULL,0,NULL,464,15,539,23,0,NULL,0,NULL,0,NULL
8241,00-0036030,La'Darius Hamilton,LB,Packers,24,1,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,10,0,0,NULL,14,1
6275,00-0034797,Jerome Baker,LB,Dolphins,942,15,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,113,5,492,7,342,3
7394,00-0035142,Ugo Amadi,S,Titans,55,2,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,2,0,23,0,30,1
8855,00-0037240,Jameson Williams,WR,Lions,39,0,0,NULL,1,2,34,-1,2,0,3,0,0,NULL,0,NULL,0,NULL
7730,00-0036307,Kindle Vildor,CB,Bears,496,21,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,2,0,265,11,229,10
7742,00-0036265,A.J. Dillon,RB,Packers,443,11,0,NULL,186,13,211,-4,5,0,42,2,0,NULL,0,NULL,0,NULL
5080,00-0033871,Corey Davis,WR,Jets,433,11,0,NULL,0,NULL,360,8,52,3,23,1,0,NULL,0,NULL,0,NULL
5025,00-0033952,Grover Stewart,DT,Colts,734,18,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,366,6,2,0,368,12
6507,00-0034804,Brian Allen,C,Rams,357,10,0,NULL,0,NULL,0,NULL,125,3,232,7,0,NULL,0,NULL,0,NULL
306,00-0030513,Latavius Murray,RB,Broncos,366,-3,0,NULL,159,-1,164,0,1,0,42,-2,0,NULL,0,NULL,0,NULL
3077,00-0030083,Oday Aboushi,G,Rams,326,10,0,NULL,0,NULL,0,NULL,140,3,186,6,0,NULL,0,NULL,0,NULL
8405,00-0036944,Jaycee Horn,CB,Panthers,768,46,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,23,4,421,30,330,12
2802,00-0030010,Brandon Copeland,LB,Ravens,52,0,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,33,0,2,0,17,0
9457,00-0037061,De'Shaan Dixon,DE,Jaguars,4,0,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,4,0
8504,00-0036886,Josh Ball,T,Cowboys,41,-1,0,NULL,0,NULL,0,NULL,24,1,17,-2,0,NULL,0,NULL,0,NULL
1370,00-0030041,Nickell Robey-Coleman,CB,Raiders,14,1,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,3,0,8,1,3,0
4852,00-0033592,Kyle Fuller,C,Seahawks,46,1,0,NULL,0,NULL,0,NULL,15,0,31,1,0,NULL,0,NULL,0,NULL
6251,00-0034142,J.C. Hassenauer,C,Steelers,44,1,0,NULL,0,NULL,0,NULL,10,0,34,1,0,NULL,0,NULL,0,NULL
6984,00-0035629,Jonah Williams,T,Bengals,1020,18,0,NULL,0,NULL,0,NULL,346,9,674,9,0,NULL,0,NULL,0,NULL
5073,00-0033902,Tanoh Kpassagnon,DE,Saints,340,8,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,182,2,6,0,153,6
8139,00-0036105,Nick Leverett,G,Buccaneers,711,27,0,NULL,0,NULL,0,NULL,233,8,478,19,0,NULL,0,NULL,0,NULL
933,00-0027662,Carlos Dunlap,DE,Chiefs,535,31,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,345,21,18,1,172,10
7806,00-0036395,K'Von Wallace,S,Eagles,158,9,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,5,0,109,3,46,5
3462,00-0033072,Leonard Floyd,LB,Rams,890,26,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,457,17,87,1,351,9
691,00-0031442,Taylor Lewan,T,Titans,57,2,0,NULL,0,NULL,0,NULL,22,0,35,2,0,NULL,0,NULL,0,NULL
6419,00-0034386,Justin Watson,WR,Chiefs,329,4,0,NULL,0,NULL,251,1,47,2,33,1,0,NULL,0,NULL,0,NULL
7636,00-0036325,Robert Hunt,G,Dolphins,989,46,0,NULL,0,NULL,0,NULL,355,18,634,28,0,NULL,0,NULL,0,NULL
8862,00-0038090,Skyy Moore,WR,Chiefs,182,11,0,NULL,5,0,143,10,24,1,11,0,0,NULL,0,NULL,0,NULL
3590,00-0032415,Matt Judon,LB,Patriots,813,44,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,434,27,93,5,291,12
9530,00-0037046,Donovan Jeter,DT,Commanders,16,0,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,10,0,0,NULL,6,0
7844,00-0035944,Jonah Williams,DE,Rams,318,1,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,160,1,0,NULL,158,1
7390,00-0035669,Nick Scott,S,Rams,933,29,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,9,0,563,15,367,14
4993,00-0033283,Tyus Bowser,LB,Ravens,340,10,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,145,6,56,4,139,1
